"Observations",50887,"Proportion",0
"Variables",60,"Maxeigen",1

"Clustering algorithm converged."

"Cluster Summary for 1 Cluster",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
1,60,60,8.780526,0.1463,3.8298

"Clustering algorithm converged."

"Cluster Summary for 2 Clusters",,,,,
"Cluster","Members","ClusterVariation","VariationExplained","ProportionExplained","SecondEigenvalue"
,"size_COMPACT",0.0832,0.0198,0.9352
,"size_CROSSOVER",0.0137,0.0031,0.9894
,"size_LARGE_TRUCK",0.0279,0.0147,0.9867
,"size_SPECIALTY",0.0467,0.0032,0.9564
,"color_BLACK",0.0104,0.0007,0.9903
,"color_GOLD",0.0063,0.0004,0.9940
,"color_GREY",0.0061,0.0018,0.9957
,"color_PURPLE",0.0002,0.0000,0.9999
"Cluster 2","WarrantyCost",0.3228,0.0642,0.7237
,"Nationality_American",0.8810,0.0044,0.1195
,"Nationality_Other",0.0077,0.0022,0.9945
,"Nationality_Other_Asian",0.6752,0.0080,0.3275
,"Nationality_Topline_Asian",0.2664,0.0107,0.7415
,"tob3brand_other",0.8810,0.0044,0.1195
,"tob3brand_GM",0.2414,0.0016,0.7598
,"size_LARGE",0.0949,0.0073,0.9117
,"size_VAN",0.0390,0.0092,0.9699
,"color_RED",0.0016,0.0002,0.9986
,"color_WHITE",0.0031,0.0008,0.9977
,"Transmission_AUTO",0.0780,0.0105,0.9318
,"Transmission_MANUAL",0.0783,0.0104,0.9313
,"WheelType_Special",0.0002,0.0001,0.9998
"Cluster 3","VehOdo",0.2170,0.0250,0.8031
,"tob3brand_Ford",0.1737,0.0098,0.8345
,"tob3brand_Chrysler",0.1032,0.0273,0.9220
,"auction_MANHEIM",0.0653,0.0005,0.9352
,"auction_OTHER",0.1026,0.0039,0.9010
,"size_LARGE_SUV",0.0524,0.0147,0.9617
,"size_MEDIUM",0.2431,0.0567,0.8024
,"size_MEDIUM_SUV",0.1472,0.0216,0.8716
,"size_SMALL_SUV",0.0388,0.0033,0.9644
,"size_SMALL_TRUCK",0.0099,0.0022,0.9922
,"size_SPORTS",0.0269,0.0027,0.9757
,"color_BEIGE",0.0001,0.0000,1.0000
,"color_BLUE",0.0060,0.0002,0.9942
,"color_BROWN",0.0018,0.0005,0.9987
,"color_GREEN",0.0077,0.0017,0.9939
,"color_MAROON",0.0027,0.0003,0.9977
,"color_NOT_AVAIL",0.0003,0.0001,0.9999
,"color_ORANGE",0.0014,0.0003,0.9989
,"color_SILVER",0.0047,0.0007,0.9960
,"color_YELLOW",0.0035,0.0010,0.9975
,"WheelType_Alloy",0.6761,0.0102,0.3273
,"WheelType_Covers",0.6705,0.0070,0.3318
"Cluster 4","color_OTHER",0.0005,0.0000,0.9996
,"PRIMEUNIT_Flg",0.0697,0.0041,0.9340
,"AUCGUART_flg",0.9779,0.0002,0.0221
,"AUCGUART_miss_flg",0.9775,0.0002,0.0225

"Standardized Scoring Coefficients",,,,
"Cluster","1","2","3","4"
"VehYear",0.071421,0.000000,0.000000,0.000000
"VehOdo",0.000000,0.000000,0.182322,0.000000
"MMRAcquisitionAuctionAveragePri",0.112549,0.000000,0.000000,0.000000
"MMRAcquisitionAuctionCleanPrice",0.111816,0.000000,0.000000,0.000000
"MMRAcquisitionRetailAveragePric",0.110405,0.000000,0.000000,0.000000
"MMRAcquisitonRetailCleanPrice",0.110225,0.000000,0.000000,0.000000
"MMRCurrentAuctionAveragePrice",0.111893,0.000000,0.000000,0.000000
"MMRCurrentAuctionCleanPrice",0.111758,0.000000,0.000000,0.000000
"MMRCurrentRetailAveragePrice",0.111290,0.000000,0.000000,0.000000
"MMRCurrentRetailCleanPrice",0.111236,0.000000,0.000000,0.000000
"VehBCost",0.096780,0.000000,0.000000,0.000000
"IsOnlineSale",0.007853,0.000000,0.000000,0.000000
"WarrantyCost",0.000000,0.159111,0.000000,0.000000
"Nationality_American",0.000000,0.262867,0.000000,0.000000
"Nationality_Other",0.000000,-.024612,0.000000,0.000000
"Nationality_Other_Asian",0.000000,-.230116,0.000000,0.000000
"Nationality_Topline_Asian",0.000000,-.144553,0.000000,0.000000
"tob3brand_other",0.000000,-.262867,0.000000,0.000000
"tob3brand_GM",0.000000,0.137589,0.000000,0.000000
"tob3brand_Ford",0.000000,0.000000,0.163126,0.000000
"tob3brand_Chrysler",0.000000,0.000000,-.125715,0.000000
"auction_ADESA",-.004502,0.000000,0.000000,0.000000
"auction_MANHEIM",0.000000,0.000000,0.100022,0.000000
"auction_OTHER",0.000000,0.000000,-.125348,0.000000
"size_COMPACT",-.033603,0.000000,0.000000,0.000000
"size_CROSSOVER",0.013621,0.000000,0.000000,0.000000
"size_LARGE",0.000000,0.086293,0.000000,0.000000
"size_LARGE_SUV",0.000000,0.000000,0.089628,0.000000
"size_LARGE_TRUCK",0.019446,0.000000,0.000000,0.000000
"size_MEDIUM",0.000000,0.000000,-.192976,0.000000
"size_MEDIUM_SUV",0.000000,0.000000,0.150189,0.000000
"size_SMALL_SUV",0.000000,0.000000,0.077061,0.000000
"size_SMALL_TRUCK",0.000000,0.000000,0.038953,0.000000
"size_SPECIALTY",0.025175,0.000000,0.000000,0.000000
"size_SPORTS",0.000000,0.000000,0.064254,0.000000
"size_VAN",0.000000,0.055335,0.000000,0.000000
"color_BEIGE",0.000000,0.000000,0.003183,0.000000
"color_BLACK",0.011903,0.000000,0.000000,0.000000
"color_BLUE",0.000000,0.000000,-.030433,0.000000
"color_BROWN",0.000000,0.000000,0.016466,0.000000
"color_GOLD",-.009276,0.000000,0.000000,0.000000
"color_GREEN",0.000000,0.000000,0.034407,0.000000
"color_GREY",0.009060,0.000000,0.000000,0.000000
"color_MAROON",0.000000,0.000000,0.020154,0.000000
"color_NOT_AVAIL",0.000000,0.000000,-.006420,0.000000
"color_ORANGE",0.000000,0.000000,-.014843,0.000000
"color_OTHER",0.000000,0.000000,0.000000,-.010676
"color_PURPLE",-.001528,0.000000,0.000000,0.000000
"color_RED",0.000000,-.011265,0.000000,0.000000
